14:57:06.778 [main] DEBUG o.j.logging - Logging Provider: org.jboss.logging.Slf4jLoggerProvider
14:57:06.868 [main] DEBUG o.h.j.HibernatePersistenceProvider - Located and parsed 1 persistence units; checking each
14:57:06.868 [main] DEBUG o.h.j.HibernatePersistenceProvider - Checking persistence-unit [name=persistence-test, explicit-provider=org.hibernate.ejb.HibernatePersistence] against incoming persistence unit name [persistence-test]
14:57:06.869 [main] DEBUG o.h.j.b.s.ProviderChecker - Persistence-unit [persistence-test] requested PersistenceProvider [org.hibernate.ejb.HibernatePersistence]
14:57:06.870 [main] WARN  o.h.j.b.s.ProviderChecker - HHH015016: Encountered a deprecated javax.persistence.spi.PersistenceProvider [org.hibernate.ejb.HibernatePersistence]; [org.hibernate.jpa.HibernatePersistenceProvider] will be used instead.
14:57:06.879 [main] DEBUG o.h.j.i.u.LogHelper - PersistenceUnitInfo [
	name: persistence-test
	persistence provider classname: org.hibernate.ejb.HibernatePersistence
	classloader: null
	excludeUnlistedClasses: false
	JTA datasource: null
	Non JTA datasource: null
	Transaction type: RESOURCE_LOCAL
	PU root URL: file:/C:/Users/nazar/OneDrive/%d0%94%d0%be%d0%ba%d1%83%d0%bc%d0%b5%d0%bd%d1%82%d1%8b/Java%20Projects/Hibernate/target/classes
	Shared Cache Mode: null
	Validation Mode: null
	Jar files URLs []
	Managed classes names []
	Mapping files names []
	Properties [
		hibernate.connection.username: postgres
		hibernate.connection.password: Nazar19971
		hibernate.connection.pool_size: 1
		hibernate.dialect: org.hibernate.dialect.PostgreSQL9Dialect
		hibernate.connection.url: jdbc:postgresql://localhost:5432/postgres
		hibernate.show_sql: true
		hibernate.connection.driver_class: org.postgresql.Driver
		hibernate.current_session_context_class: thread]
14:57:06.884 [main] DEBUG o.h.i.i.IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
14:57:06.886 [main] DEBUG o.h.i.i.IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
14:57:06.890 [main] DEBUG o.h.i.i.IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
14:57:07.003 [main] INFO  o.h.Version - HHH000412: Hibernate Core {5.4.10.Final}
14:57:07.004 [main] DEBUG o.h.c.Environment - HHH000206: hibernate.properties not found
14:57:07.130 [main] DEBUG o.h.s.s.ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
14:57:07.143 [main] DEBUG o.h.c.i.RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
14:57:07.144 [main] DEBUG o.h.c.i.RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
14:57:07.164 [main] INFO  o.h.a.c.Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
00:17:30.195 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@2cd76f31
00:17:30.196 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@55fe41ea
00:17:30.197 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@55fe41ea
00:17:30.197 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration java.lang.Short -> org.hibernate.type.ShortType@55fe41ea
00:17:30.198 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration integer -> org.hibernate.type.IntegerType@24269709
00:17:30.198 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration int -> org.hibernate.type.IntegerType@24269709
00:17:30.198 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration java.lang.Integer -> org.hibernate.type.IntegerType@24269709
00:17:30.199 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@752325ad
00:17:30.199 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@752325ad
00:17:30.199 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration java.lang.Long -> org.hibernate.type.LongType@752325ad
00:17:30.200 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@710f4dc7
00:17:30.200 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@710f4dc7
00:17:30.200 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration java.lang.Float -> org.hibernate.type.FloatType@710f4dc7
00:17:30.203 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@510f3d34
00:17:30.204 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@510f3d34
00:17:30.204 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration java.lang.Double -> org.hibernate.type.DoubleType@510f3d34
00:17:30.205 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration big_decimal -> org.hibernate.type.BigDecimalType@4c178a76
00:17:30.205 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration java.math.BigDecimal -> org.hibernate.type.BigDecimalType@4c178a76
00:17:30.207 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration big_integer -> org.hibernate.type.BigIntegerType@d35dea7
00:17:30.207 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration java.math.BigInteger -> org.hibernate.type.BigIntegerType@d35dea7
00:17:30.208 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration string -> org.hibernate.type.StringType@77f1baf5
00:17:30.208 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration java.lang.String -> org.hibernate.type.StringType@77f1baf5
00:17:30.208 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration nstring -> org.hibernate.type.StringNVarcharType@7bedc48a
00:17:30.209 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration ncharacter -> org.hibernate.type.CharacterNCharType@38afe297
00:17:30.210 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration url -> org.hibernate.type.UrlType@7c9d8e2
00:17:30.210 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration java.net.URL -> org.hibernate.type.UrlType@7c9d8e2
00:17:30.211 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration Duration -> org.hibernate.type.DurationType@6f4a47c7
00:17:30.212 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration java.time.Duration -> org.hibernate.type.DurationType@6f4a47c7
00:17:30.246 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration Instant -> org.hibernate.type.InstantType@394df057
00:17:30.246 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration java.time.Instant -> org.hibernate.type.InstantType@394df057
00:17:30.248 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration LocalDateTime -> org.hibernate.type.LocalDateTimeType@75db5df9
00:17:30.248 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration java.time.LocalDateTime -> org.hibernate.type.LocalDateTimeType@75db5df9
00:17:30.249 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration LocalDate -> org.hibernate.type.LocalDateType@399c4be1
00:17:30.250 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration java.time.LocalDate -> org.hibernate.type.LocalDateType@399c4be1
00:17:30.252 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration LocalTime -> org.hibernate.type.LocalTimeType@4c39bec8
00:17:30.252 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration java.time.LocalTime -> org.hibernate.type.LocalTimeType@4c39bec8
00:17:30.253 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@192c3f1e
00:17:30.255 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration java.time.OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@192c3f1e
00:17:30.260 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration OffsetTime -> org.hibernate.type.OffsetTimeType@1757cd72
00:17:30.261 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration java.time.OffsetTime -> org.hibernate.type.OffsetTimeType@1757cd72
00:17:30.264 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@77f80c04
00:17:30.264 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration java.time.ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@77f80c04
00:17:30.266 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration date -> org.hibernate.type.DateType@68e5eea7
00:17:30.267 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration java.sql.Date -> org.hibernate.type.DateType@68e5eea7
00:17:30.279 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration time -> org.hibernate.type.TimeType@424e1977
00:17:30.280 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration java.sql.Time -> org.hibernate.type.TimeType@424e1977
00:17:30.282 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration timestamp -> org.hibernate.type.TimestampType@7b02881e
00:17:30.283 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration java.sql.Timestamp -> org.hibernate.type.TimestampType@7b02881e
00:17:30.285 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration java.util.Date -> org.hibernate.type.TimestampType@7b02881e
00:17:30.288 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration dbtimestamp -> org.hibernate.type.DbTimestampType@15ca7889
00:17:30.289 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration calendar -> org.hibernate.type.CalendarType@683dbc2c
00:17:30.289 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration java.util.Calendar -> org.hibernate.type.CalendarType@683dbc2c
00:17:30.289 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration java.util.GregorianCalendar -> org.hibernate.type.CalendarType@683dbc2c
00:17:30.290 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration calendar_date -> org.hibernate.type.CalendarDateType@6ff29830
00:17:30.291 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration locale -> org.hibernate.type.LocaleType@623a8092
00:17:30.291 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration java.util.Locale -> org.hibernate.type.LocaleType@623a8092
00:17:30.292 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration currency -> org.hibernate.type.CurrencyType@6a03bcb1
00:17:30.292 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration java.util.Currency -> org.hibernate.type.CurrencyType@6a03bcb1
00:17:30.293 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration timezone -> org.hibernate.type.TimeZoneType@17a7f733
00:17:30.294 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration java.util.TimeZone -> org.hibernate.type.TimeZoneType@17a7f733
00:17:30.294 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration class -> org.hibernate.type.ClassType@6236eb5f
00:17:30.294 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration java.lang.Class -> org.hibernate.type.ClassType@6236eb5f
00:17:30.295 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration uuid-binary -> org.hibernate.type.UUIDBinaryType@3f56875e
00:17:30.295 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration java.util.UUID -> org.hibernate.type.UUIDBinaryType@3f56875e
00:17:30.296 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration uuid-char -> org.hibernate.type.UUIDCharType@3571b748
00:17:30.298 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration binary -> org.hibernate.type.BinaryType@7748410a
00:17:30.298 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration byte[] -> org.hibernate.type.BinaryType@7748410a
00:17:30.298 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration [B -> org.hibernate.type.BinaryType@7748410a
00:17:30.299 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration wrapper-binary -> org.hibernate.type.WrapperBinaryType@2f54a33d
00:17:30.299 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration Byte[] -> org.hibernate.type.WrapperBinaryType@2f54a33d
00:17:30.299 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration [Ljava.lang.Byte; -> org.hibernate.type.WrapperBinaryType@2f54a33d
00:17:30.300 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration row_version -> org.hibernate.type.RowVersionType@50caa560
00:17:30.301 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration image -> org.hibernate.type.ImageType@186f8716
00:17:30.301 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration characters -> org.hibernate.type.CharArrayType@36b4fe2a
00:17:30.302 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration char[] -> org.hibernate.type.CharArrayType@36b4fe2a
00:17:30.302 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration [C -> org.hibernate.type.CharArrayType@36b4fe2a
00:17:30.306 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration wrapper-characters -> org.hibernate.type.CharacterArrayType@343570b7
00:17:30.306 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration [Ljava.lang.Character; -> org.hibernate.type.CharacterArrayType@343570b7
00:17:30.306 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration Character[] -> org.hibernate.type.CharacterArrayType@343570b7
00:17:30.306 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration text -> org.hibernate.type.TextType@236e3f4e
00:17:30.308 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration ntext -> org.hibernate.type.NTextType@dd0c991
00:17:30.309 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration blob -> org.hibernate.type.BlobType@3c947bc5
00:17:30.309 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration java.sql.Blob -> org.hibernate.type.BlobType@3c947bc5
00:17:30.309 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration materialized_blob -> org.hibernate.type.MaterializedBlobType@1356d4d4
00:17:30.311 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration clob -> org.hibernate.type.ClobType@1fb700ee
00:17:30.311 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration java.sql.Clob -> org.hibernate.type.ClobType@1fb700ee
00:17:30.312 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration nclob -> org.hibernate.type.NClobType@68e965f5
00:17:30.312 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration java.sql.NClob -> org.hibernate.type.NClobType@68e965f5
00:17:30.312 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration materialized_clob -> org.hibernate.type.MaterializedClobType@f381794
00:17:30.313 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration materialized_nclob -> org.hibernate.type.MaterializedNClobType@2e1d27ba
00:17:30.314 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration serializable -> org.hibernate.type.SerializableType@776b83cc
00:17:30.317 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration object -> org.hibernate.type.ObjectType@355ce81c
00:17:30.317 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration java.lang.Object -> org.hibernate.type.ObjectType@355ce81c
00:17:30.317 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration imm_date -> org.hibernate.type.AdaptedImmutableType@d6e7bab
00:17:30.317 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration imm_time -> org.hibernate.type.AdaptedImmutableType@5fa07e12
00:17:30.317 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration imm_timestamp -> org.hibernate.type.AdaptedImmutableType@55b53d44
00:17:30.317 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration imm_dbtimestamp -> org.hibernate.type.AdaptedImmutableType@482bce4f
00:17:30.317 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration imm_calendar -> org.hibernate.type.AdaptedImmutableType@366647c2
00:17:30.318 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration imm_calendar_date -> org.hibernate.type.AdaptedImmutableType@6a6afff2
00:17:30.318 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration imm_binary -> org.hibernate.type.AdaptedImmutableType@1649b0e6
00:17:30.318 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration imm_serializable -> org.hibernate.type.AdaptedImmutableType@865dd6
00:17:30.328 [main] DEBUG o.h.b.i.BootstrapContextImpl - Injecting ScanEnvironment [org.hibernate.jpa.boot.internal.StandardJpaScanEnvironmentImpl@44821a96] into BootstrapContext; was [null]
00:17:30.328 [main] DEBUG o.h.b.i.BootstrapContextImpl - Injecting ScanOptions [org.hibernate.boot.archive.scan.internal.StandardScanOptions@a3d8174] into BootstrapContext; was [org.hibernate.boot.archive.scan.internal.StandardScanOptions@1ba9117e]
00:17:30.380 [main] DEBUG o.h.b.i.BootstrapContextImpl - Injecting JPA temp ClassLoader [null] into BootstrapContext; was [null]
00:17:30.381 [main] DEBUG o.h.b.i.ClassLoaderAccessImpl - ClassLoaderAccessImpl#injectTempClassLoader(null) [was null]
00:17:30.391 [main] DEBUG o.h.i.f.i.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid2] -> [org.hibernate.id.UUIDGenerator]
00:17:30.391 [main] DEBUG o.h.i.f.i.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [guid] -> [org.hibernate.id.GUIDGenerator]
00:17:30.392 [main] DEBUG o.h.i.f.i.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid] -> [org.hibernate.id.UUIDHexGenerator]
00:17:30.392 [main] DEBUG o.h.i.f.i.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid.hex] -> [org.hibernate.id.UUIDHexGenerator]
00:17:30.392 [main] DEBUG o.h.i.f.i.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [assigned] -> [org.hibernate.id.Assigned]
00:17:30.393 [main] DEBUG o.h.i.f.i.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [identity] -> [org.hibernate.id.IdentityGenerator]
00:17:30.393 [main] DEBUG o.h.i.f.i.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [select] -> [org.hibernate.id.SelectGenerator]
00:17:30.394 [main] DEBUG o.h.i.f.i.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [sequence] -> [org.hibernate.id.enhanced.SequenceStyleGenerator]
00:17:30.395 [main] DEBUG o.h.i.f.i.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [seqhilo] -> [org.hibernate.id.SequenceHiLoGenerator]
00:17:30.404 [main] DEBUG o.h.i.f.i.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [increment] -> [org.hibernate.id.IncrementGenerator]
00:17:30.404 [main] DEBUG o.h.i.f.i.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [foreign] -> [org.hibernate.id.ForeignGenerator]
00:17:30.405 [main] DEBUG o.h.i.f.i.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [sequence-identity] -> [org.hibernate.id.SequenceIdentityGenerator]
00:17:30.405 [main] DEBUG o.h.i.f.i.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [enhanced-sequence] -> [org.hibernate.id.enhanced.SequenceStyleGenerator]
00:17:30.406 [main] DEBUG o.h.i.f.i.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [enhanced-table] -> [org.hibernate.id.enhanced.TableGenerator]
00:17:30.410 [main] WARN  o.h.o.c.pooling - HHH10001002: Using Hibernate built-in connection pool (not for production use!)
00:17:30.414 [main] INFO  o.h.o.c.pooling - HHH10001005: using driver [org.postgresql.Driver] at URL [jdbc:postgresql://localhost:5432/postgres]
00:17:30.414 [main] INFO  o.h.o.c.pooling - HHH10001001: Connection properties: {user=postgres, password=Nazar1997}
00:17:30.415 [main] INFO  o.h.o.c.pooling - HHH10001003: Autocommit mode: false
00:17:30.417 [main] DEBUG o.h.e.j.c.i.DriverManagerConnectionProviderImpl - Initializing Connection pool with 1 Connections
00:17:30.417 [main] INFO  o.h.e.j.c.i.DriverManagerConnectionProviderImpl - HHH000115: Hibernate connection pool size: 1 (min=1)
00:17:30.586 [main] DEBUG o.h.e.j.e.i.JdbcEnvironmentInitiator - Database ->
       name : PostgreSQL
    version : 12.2
      major : 12
      minor : 2
00:17:30.586 [main] DEBUG o.h.e.j.e.i.JdbcEnvironmentInitiator - Driver ->
       name : PostgreSQL Native Driver
    version : PostgreSQL 9.1 JDBC4 (build 901)
      major : 9
      minor : 1
00:17:30.586 [main] DEBUG o.h.e.j.e.i.JdbcEnvironmentInitiator - JDBC version : 4.0
00:17:30.596 [main] INFO  o.h.d.Dialect - HHH000400: Using dialect: org.hibernate.dialect.PostgreSQL9Dialect
00:17:30.610 [main] DEBUG o.h.e.j.e.s.IdentifierHelperBuilder - JDBC driver metadata reported database stores quoted identifiers in neither upper, lower nor mixed case
00:17:30.743 [main] DEBUG o.h.e.j.e.i.DefaultSchemaNameResolver - Unable to use Java 1.7 Connection#getSchema : An error occurred trying to resolve the connection default schema resolver: Method org.postgresql.jdbc4.Jdbc4Connection.getSchema() is not yet implemented.
00:17:30.745 [main] DEBUG o.h.e.j.e.i.JdbcEnvironmentImpl - Unable to resolve connection default schema
org.hibernate.HibernateException: Use of DefaultSchemaNameResolver requires Dialect to provide the proper SQL statement/command but provided Dialect [org.hibernate.dialect.PostgreSQL9Dialect] did not return anything from Dialect#getCurrentSchemaCommand
	at org.hibernate.engine.jdbc.env.internal.DefaultSchemaNameResolver$SchemaNameResolverFallbackDelegate.resolveSchemaName(DefaultSchemaNameResolver.java:100)
	at org.hibernate.engine.jdbc.env.internal.DefaultSchemaNameResolver.resolveSchemaName(DefaultSchemaNameResolver.java:76)
	at org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentImpl.determineCurrentSchemaName(JdbcEnvironmentImpl.java:311)
	at org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentImpl.<init>(JdbcEnvironmentImpl.java:266)
	at org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator.initiateService(JdbcEnvironmentInitiator.java:114)
	at org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator.initiateService(JdbcEnvironmentInitiator.java:35)
	at org.hibernate.boot.registry.internal.StandardServiceRegistryImpl.initiateService(StandardServiceRegistryImpl.java:101)
	at org.hibernate.service.internal.AbstractServiceRegistryImpl.createService(AbstractServiceRegistryImpl.java:263)
	at org.hibernate.service.internal.AbstractServiceRegistryImpl.initializeService(AbstractServiceRegistryImpl.java:237)
	at org.hibernate.service.internal.AbstractServiceRegistryImpl.getService(AbstractServiceRegistryImpl.java:214)
	at org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory.injectServices(DefaultIdentifierGeneratorFactory.java:152)
	at org.hibernate.service.internal.AbstractServiceRegistryImpl.injectDependencies(AbstractServiceRegistryImpl.java:286)
	at org.hibernate.service.internal.AbstractServiceRegistryImpl.initializeService(AbstractServiceRegistryImpl.java:243)
	at org.hibernate.service.internal.AbstractServiceRegistryImpl.getService(AbstractServiceRegistryImpl.java:214)
	at org.hibernate.boot.internal.InFlightMetadataCollectorImpl.<init>(InFlightMetadataCollectorImpl.java:175)
	at org.hibernate.boot.model.process.spi.MetadataBuildingProcess.complete(MetadataBuildingProcess.java:118)
	at org.hibernate.jpa.boot.internal.EntityManagerFactoryBuilderImpl.metadata(EntityManagerFactoryBuilderImpl.java:1202)
	at org.hibernate.jpa.boot.internal.EntityManagerFactoryBuilderImpl.build(EntityManagerFactoryBuilderImpl.java:1233)
	at org.hibernate.jpa.HibernatePersistenceProvider.createEntityManagerFactory(HibernatePersistenceProvider.java:56)
	at javax.persistence.Persistence.createEntityManagerFactory(Persistence.java:79)
	at javax.persistence.Persistence.createEntityManagerFactory(Persistence.java:54)
	at com.bida.dbconection.repository.GenericDAO.<init>(GenericDAO.java:23)
	at com.bida.dbconection.repository.DevelopersProjectsDAO.<init>(DevelopersProjectsDAO.java:5)
	at com.bida.dbconection.service.ServiceFactory.getDevelopersProjectsService(ServiceFactory.java:18)
	at com.bida.dbconection.Main.main(Main.java:28)
00:17:30.762 [main] DEBUG o.h.b.m.r.Namespace - Created database namespace [logicalName=Name{catalog=null, schema=null}, physicalName=Name{catalog=null, schema=null}]
00:17:30.764 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration pg-uuid -> org.hibernate.type.PostgresUUIDType@19b93fa8
00:17:30.765 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration java.util.UUID -> org.hibernate.type.PostgresUUIDType@19b93fa8
00:17:30.765 [main] DEBUG o.h.t.BasicTypeRegistry - HHH000270: Type registration [java.util.UUID] overrides previous : org.hibernate.type.UUIDBinaryType@3f56875e
00:17:30.766 [main] DEBUG o.h.t.s.TypeConfiguration$Scope - Scoping TypeConfiguration [org.hibernate.type.spi.TypeConfiguration@2631f68c] to MetadataBuildingContext [org.hibernate.boot.internal.MetadataBuildingContextRootImpl@6ed3f258]
00:17:30.815 [main] DEBUG o.h.c.AnnotationBinder - Binding entity from annotated class: com.bida.dbconection.domain.Developer
00:17:30.829 [main] DEBUG o.h.c.AnnotationBinder - Binding type definition: pgsql_enum
00:17:30.871 [main] DEBUG o.h.c.Ejb3Column - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
00:17:30.876 [main] DEBUG o.h.c.a.EntityBinder - Import with entity name Developer
00:17:30.879 [main] DEBUG o.h.c.a.EntityBinder - Bind entity com.bida.dbconection.domain.Developer on table developers
00:17:30.902 [main] DEBUG o.h.c.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(developers), mappingColumn=id_developer, insertable=true, updatable=true, unique=false}
00:17:30.905 [main] DEBUG o.h.c.a.PropertyBinder - MetadataSourceProcessor property id with lazy=false
00:17:30.908 [main] DEBUG o.h.c.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.bida.dbconection.domain.Developer:id]
00:17:30.910 [main] DEBUG o.h.c.a.SimpleValueBinder - building SimpleValue for id
00:17:30.911 [main] DEBUG o.h.c.a.PropertyBinder - Building property id
00:17:30.917 [main] DEBUG o.h.c.BinderHelper - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(id_developer)]), id, org.hibernate.id.IncrementGenerator, increment, ...)
00:17:30.918 [main] DEBUG o.h.c.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(developers), mappingColumn=age, insertable=true, updatable=true, unique=false}
00:17:30.918 [main] DEBUG o.h.c.a.PropertyBinder - MetadataSourceProcessor property age with lazy=false
00:17:30.918 [main] DEBUG o.h.c.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.bida.dbconection.domain.Developer:age]
00:17:30.918 [main] DEBUG o.h.c.a.SimpleValueBinder - building SimpleValue for age
00:17:30.918 [main] DEBUG o.h.c.a.PropertyBinder - Building property age
00:17:30.918 [main] DEBUG o.h.c.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(developers), mappingColumn=it_company_id, insertable=true, updatable=true, unique=false}
00:17:30.918 [main] DEBUG o.h.c.a.PropertyBinder - MetadataSourceProcessor property itCompanyId with lazy=false
